,instant_day,dteday_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,dteday_hour,season_hour,yr_hour,mnth_hour,hr_hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,time_category_hour
8839,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8840,2012-01-09,springer,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3,night
8840,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8841,2012-01-09,springer,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,0,4,4,night
8841,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8842,2012-01-09,springer,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21,night
8842,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8843,2012-01-09,springer,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,3,85,88,morning
8843,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8844,2012-01-09,springer,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,1,239,240,morning
8844,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8845,2012-01-09,springer,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,morning
8845,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8846,2012-01-09,springer,1,1,9,0,1,1,2,0.22,0.2727,0.64,0.0,9,188,197,morning
8846,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8847,2012-01-09,springer,1,1,10,0,1,1,1,0.24,0.2879,0.6,0.0,13,95,108,morning
8847,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8848,2012-01-09,springer,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88,morning
8848,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8849,2012-01-09,springer,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103,afternoon
8849,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8850,2012-01-09,springer,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,afternoon
8850,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8851,2012-01-09,springer,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,5,45,50,afternoon
8851,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8852,2012-01-09,springer,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,5,64,69,afternoon
8852,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8853,2012-01-09,springer,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49,afternoon
8853,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8854,2012-01-09,springer,1,1,17,0,1,1,3,0.22,0.2727,0.87,0.0,5,147,152,afternoon
8854,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8855,2012-01-09,springer,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164,evening
8855,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8856,2012-01-09,springer,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190,evening
8856,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8857,2012-01-09,springer,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132,evening
8857,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8858,2012-01-09,springer,1,1,21,0,1,1,2,0.2,0.2576,0.93,0.0,1,78,79,evening
8858,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8859,2012-01-09,springer,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,8,54,62,evening
8859,374,2012-01-09,springer,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,8860,2012-01-09,springer,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,1,51,52,evening
8860,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8861,2012-01-10,springer,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14,night
8861,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8862,2012-01-10,springer,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2,3,5,night
8862,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8863,2012-01-10,springer,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4,night
8863,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8864,2012-01-10,springer,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,night
8864,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8865,2012-01-10,springer,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,0,23,23,night
8865,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8866,2012-01-10,springer,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,0,79,79,morning
8866,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8867,2012-01-10,springer,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,3,219,222,morning
8867,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8868,2012-01-10,springer,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,6,465,471,morning
8868,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8869,2012-01-10,springer,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,11,184,195,morning
8869,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8870,2012-01-10,springer,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,3,80,83,morning
8870,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8871,2012-01-10,springer,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,8,93,101,morning
8871,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8872,2012-01-10,springer,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140,afternoon
8872,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8873,2012-01-10,springer,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178,afternoon
8873,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8874,2012-01-10,springer,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106,afternoon
8874,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8875,2012-01-10,springer,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,17,119,136,afternoon
8875,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8876,2012-01-10,springer,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,15,225,240,afternoon
8876,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8877,2012-01-10,springer,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537,14,446,460,afternoon
8877,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8878,2012-01-10,springer,1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,13,372,385,evening
8878,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8879,2012-01-10,springer,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,11,270,281,evening
8879,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8880,2012-01-10,springer,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200,evening
8880,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8881,2012-01-10,springer,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,7,109,116,evening
8881,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8882,2012-01-10,springer,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,10,104,114,evening
8882,375,2012-01-10,springer,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,8883,2012-01-10,springer,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,3,38,41,evening
8883,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8884,2012-01-11,springer,1,1,0,0,3,1,1,0.26,0.303,0.81,0.0,2,26,28,night
8884,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8885,2012-01-11,springer,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1,6,7,night
8885,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8886,2012-01-11,springer,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,0,5,5,night
8886,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8887,2012-01-11,springer,1,1,3,0,3,1,1,0.22,0.2727,0.8,0.0,0,4,4,night
8887,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8888,2012-01-11,springer,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,0,2,2,night
8888,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8889,2012-01-11,springer,1,1,5,0,3,1,1,0.2,0.2121,0.8,0.1343,0,22,22,night
8889,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8890,2012-01-11,springer,1,1,6,0,3,1,1,0.2,0.2121,0.86,0.1343,2,72,74,morning
8890,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8891,2012-01-11,springer,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,9,247,256,morning
8891,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8892,2012-01-11,springer,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,11,488,499,morning
8892,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8893,2012-01-11,springer,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,7,218,225,morning
8893,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8894,2012-01-11,springer,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,13,84,97,morning
8894,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8895,2012-01-11,springer,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,9,90,99,morning
8895,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8896,2012-01-11,springer,1,1,12,0,3,1,3,0.3,0.3333,0.81,0.0,4,51,55,afternoon
8896,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8897,2012-01-11,springer,1,1,13,0,3,1,3,0.32,0.3485,0.76,0.0,8,57,65,afternoon
8897,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8898,2012-01-11,springer,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,3,70,73,afternoon
8898,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8899,2012-01-11,springer,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,6,73,79,afternoon
8899,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8900,2012-01-11,springer,1,1,16,0,3,1,2,0.34,0.3182,0.87,0.2537,6,112,118,afternoon
8900,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8901,2012-01-11,springer,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,6,128,134,afternoon
8901,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8902,2012-01-11,springer,1,1,18,0,3,1,3,0.34,0.3333,0.87,0.194,2,96,98,evening
8902,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8903,2012-01-11,springer,1,1,19,0,3,1,3,0.32,0.303,0.93,0.2239,1,92,93,evening
8903,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8904,2012-01-11,springer,1,1,20,0,3,1,3,0.32,0.3182,0.93,0.1642,2,55,57,evening
8904,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8905,2012-01-11,springer,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,0,29,29,evening
8905,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8906,2012-01-11,springer,1,1,22,0,3,1,3,0.34,0.3333,0.87,0.194,0,49,49,evening
8906,376,2012-01-11,springer,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,8907,2012-01-11,springer,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,0,9,9,evening
8907,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8908,2012-01-12,springer,1,1,0,0,4,1,3,0.34,0.3333,0.93,0.194,0,3,3,night
8908,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8909,2012-01-12,springer,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,0,3,3,night
8909,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8910,2012-01-12,springer,1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,1,1,2,night
8910,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8911,2012-01-12,springer,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,0,3,3,night
8911,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8912,2012-01-12,springer,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,0,2,2,night
8912,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8913,2012-01-12,springer,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,0,16,16,night
8913,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8914,2012-01-12,springer,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,1,88,89,morning
8914,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8915,2012-01-12,springer,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,2,218,220,morning
8915,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8916,2012-01-12,springer,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,11,497,508,morning
8916,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8917,2012-01-12,springer,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10,220,230,morning
8917,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8918,2012-01-12,springer,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,6,84,90,morning
8918,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8919,2012-01-12,springer,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,18,101,119,morning
8919,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8920,2012-01-12,springer,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,14,130,144,afternoon
8920,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8921,2012-01-12,springer,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,13,170,183,afternoon
8921,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8922,2012-01-12,springer,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,24,132,156,afternoon
8922,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8923,2012-01-12,springer,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,32,156,188,afternoon
8923,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8924,2012-01-12,springer,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,33,248,281,afternoon
8924,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8925,2012-01-12,springer,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,23,472,495,afternoon
8925,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8926,2012-01-12,springer,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,22,399,421,evening
8926,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8927,2012-01-12,springer,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,17,313,330,evening
8927,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8928,2012-01-12,springer,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,11,229,240,evening
8928,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8929,2012-01-12,springer,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,12,162,174,evening
8929,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8930,2012-01-12,springer,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12,121,133,evening
8930,377,2012-01-12,springer,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,8931,2012-01-12,springer,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7,60,67,evening
8931,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8932,2012-01-13,springer,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,4,38,42,night
8932,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8933,2012-01-13,springer,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,0,12,12,night
8933,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8934,2012-01-13,springer,1,1,2,0,5,1,1,0.4,0.4091,0.76,0.3582,1,13,14,night
8934,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8935,2012-01-13,springer,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3,4,7,night
8935,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8936,2012-01-13,springer,1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4925,1,2,3,night
8936,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8937,2012-01-13,springer,1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,0,21,21,night
8937,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8938,2012-01-13,springer,1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,2,71,73,morning
8938,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8939,2012-01-13,springer,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,3,174,177,morning
8939,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8940,2012-01-13,springer,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,11,408,419,morning
8940,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8941,2012-01-13,springer,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,10,204,214,morning
8941,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8942,2012-01-13,springer,1,1,10,0,5,1,1,0.24,0.197,0.44,0.4478,2,101,103,morning
8942,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8943,2012-01-13,springer,1,1,11,0,5,1,1,0.24,0.1818,0.38,0.6119,12,102,114,morning
8943,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8944,2012-01-13,springer,1,1,12,0,5,1,1,0.24,0.197,0.38,0.4925,14,140,154,afternoon
8944,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8945,2012-01-13,springer,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224,14,140,154,afternoon
8945,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8946,2012-01-13,springer,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,10,119,129,afternoon
8946,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8947,2012-01-13,springer,1,1,15,0,5,1,1,0.26,0.2121,0.33,0.5821,15,123,138,afternoon
8947,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8948,2012-01-13,springer,1,1,16,0,5,1,1,0.28,0.2424,0.3,0.4627,18,215,233,afternoon
8948,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8949,2012-01-13,springer,1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,15,317,332,afternoon
8949,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8950,2012-01-13,springer,1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,7,294,301,evening
8950,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8951,2012-01-13,springer,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,7,199,206,evening
8951,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8952,2012-01-13,springer,1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,6,130,136,evening
8952,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8953,2012-01-13,springer,1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,7,95,102,evening
8953,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8954,2012-01-13,springer,1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,7,58,65,evening
8954,378,2012-01-13,springer,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,8955,2012-01-13,springer,1,1,23,0,5,1,1,0.18,0.1818,0.47,0.194,5,60,65,evening
8955,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8956,2012-01-14,springer,1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,2,42,44,night
8956,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8957,2012-01-14,springer,1,1,1,0,6,0,1,0.16,0.1515,0.47,0.194,6,44,50,night
8957,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8958,2012-01-14,springer,1,1,2,0,6,0,1,0.16,0.1667,0.47,0.1642,6,32,38,night
8958,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8959,2012-01-14,springer,1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,6,14,20,night
8959,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8960,2012-01-14,springer,1,1,4,0,6,0,1,0.14,0.1515,0.5,0.1343,0,3,3,night
8960,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8961,2012-01-14,springer,1,1,5,0,6,0,1,0.14,0.1515,0.5,0.1343,0,4,4,night
8961,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8962,2012-01-14,springer,1,1,6,0,6,0,1,0.14,0.1515,0.5,0.0,0,5,5,morning
8962,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8963,2012-01-14,springer,1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343,0,24,24,morning
8963,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8964,2012-01-14,springer,1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045,3,89,92,morning
8964,379,2012-01-14,springer,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,8965,2012-01-14,springer,1,1,9,0,6,0,1,0.14,0.1667,0.5,0.1045,3,78,81,morning
